Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
OKLAHOMA,2016,28,133,48,6031
OREGON,2016,28,133,319,37543
PENNSYLVANIA,2016,28,133,792,105993
RHODE ISLAND,2016,28,133,102,7462
SOUTH CAROLINA,2016,28,133,428,64309
SOUTH DAKOTA,2016,28,133,0,1613
TENNESSEE,2016,28,133,125,23844
TEXAS,2016,28,133,0,172222
UTAH,2016,28,133,100,9451
VERMONT,2016,28,133,4,1042
VIRGINIA,2016,28,133,777,89043
WASHINGTON,2016,28,133,464,47803
WEST VIRGINIA,2016,28,133,0,4961
WISCONSIN,2016,28,133,250,32680
WYOMING,2016,28,133,15,748
ALABAMA,2016,29,134,0,13702
ALASKA,2016,29,134,0,2815
ARIZONA,2016,29,134,546,32801
ARKANSAS,2016,29,134,135,29573
CALIFORNIA,2016,29,134,1695,160812
COLORADO,2016,29,134,316,45366
CONNECTICUT,2016,29,134,13,10224
DELAWARE,2016,29,134,95,11677
FLORIDA,2016,29,134,0,117056
GEORGIA,2016,29,134,389,70223
HAWAII,2016,29,134,6,164
IDAHO,2016,29,134,95,4946
ILLINOIS,2016,29,134,46,5007
INDIANA,2016,29,134,307,36258
IOWA,2016,29,134,23,4035
KANSAS,2016,29,134,52,5221
KENTUCKY,2016,29,134,360,36027
LOUISIANA,2016,29,134,682,32912
MAINE,2016,29,134,0,4066
MARYLAND,2016,29,134,363,30276
MASSACHUSETTS,2016,29,134,0,21436
MICHIGAN,2016,29,134,476,56852
MINNESOTA,2016,29,134,0,366
MISSISSIPPI,2016,29,134,348,18214
MISSOURI,2016,29,134,226,21415
MONTANA,2016,29,134,78,6522
NEBRASKA,2016,29,134,80,10155
NEVADA,2016,29,134,83,2772
NEW HAMPSHIRE,2016,29,134,15,4635
NEW JERSEY,2016,29,134,238,26327
NEW MEXICO,2016,29,134,51,12223
NEW YORK,2016,29,134,686,100538
NORTH CAROLINA,2016,29,134,1,91832
NORTH DAKOTA,2016,29,134,0,625
OHIO,2016,29,134,213,43465
OKLAHOMA,2016,29,134,69,6100
OREGON,2016,29,134,350,37893
PENNSYLVANIA,2016,29,134,822,106815
RHODE ISLAND,2016,29,134,68,7530
SOUTH CAROLINA,2016,29,134,610,64919
SOUTH DAKOTA,2016,29,134,0,1613
TENNESSEE,2016,29,134,122,23966
TEXAS,2016,29,134,2437,174659
UTAH,2016,29,134,117,9568
VERMONT,2016,29,134,7,1049
VIRGINIA,2016,29,134,856,89899
WASHINGTON,2016,29,134,558,48361
WEST VIRGINIA,2016,29,134,84,5045
WISCONSIN,2016,29,134,318,32998
WYOMING,2016,29,134,25,773
ALABAMA,2016,30,135,0,13702
ALASKA,2016,30,135,0,2815
ARIZONA,2016,30,135,297,33098
ARKANSAS,2016,30,135,103,29676
CALIFORNIA,2016,30,135,1699,162511
COLORADO,2016,30,135,504,45870
CONNECTICUT,2016,30,135,3,10227
DELAWARE,2016,30,135,84,11761
FLORIDA,2016,30,135,831,117887
GEORGIA,2016,30,135,367,70590
HAWAII,2016,30,135,0,164
IDAHO,2016,30,135,84,5030
ILLINOIS,2016,30,135,65,5072
INDIANA,2016,30,135,259,36517
IOWA,2016,30,135,57,4092
KANSAS,2016,30,135,81,5302
KENTUCKY,2016,30,135,189,36216
LOUISIANA,2016,30,135,0,32912
MAINE,2016,30,135,101,4167
MARYLAND,2016,30,135,568,30844
MASSACHUSETTS,2016,30,135,0,21436
MICHIGAN,2016,30,135,371,57223
MINNESOTA,2016,30,135,1,367
MISSISSIPPI,2016,30,135,302,18516
MISSOURI,2016,30,135,248,21663
MONTANA,2016,30,135,61,6583
NEBRASKA,2016,30,135,78,10233
NEVADA,2016,30,135,11,2783
NEW HAMPSHIRE,2016,30,135,37,4672
NEW JERSEY,2016,30,135,231,26558
NEW MEXICO,2016,30,135,122,12345
NEW YORK,2016,30,135,765,101303
NORTH CAROLINA,2016,30,135,0,91832
NORTH DAKOTA,2016,30,135,0,625
OHIO,2016,30,135,51,43516
OKLAHOMA,2016,30,135,48,6148
OREGON,2016,30,135,311,38204
PENNSYLVANIA,2016,30,135,876,107691
RHODE ISLAND,2016,30,135,70,7600
SOUTH CAROLINA,2016,30,135,694,65613
SOUTH DAKOTA,2016,30,135,0,1613
TENNESSEE,2016,30,135,155,24121
TEXAS,2016,30,135,0,174659
UTAH,2016,30,135,133,9701
VERMONT,2016,30,135,0,1049
VIRGINIA,2016,30,135,603,90502
WASHINGTON,2016,30,135,415,48776
WEST VIRGINIA,2016,30,135,83,5128
WISCONSIN,2016,30,135,0,32998
WYOMING,2016,30,135,18,791
ALABAMA,2016,31,136,0,13702
ALASKA,2016,31,136,0,2815
ARIZONA,2016,31,136,497,33595
ARKANSAS,2016,31,136,203,29879
CALIFORNIA,2016,31,136,1775,164286
COLORADO,2016,31,136,585,46455
CONNECTICUT,2016,31,136,7,10234
DELAWARE,2016,31,136,88,11849
FLORIDA,2016,31,136,1024,118911
GEORGIA,2016,31,136,382,70972
HAWAII,2016,31,136,0,164
IDAHO,2016,31,136,94,5124
ILLINOIS,2016,31,136,47,5119
INDIANA,2016,31,136,287,36804
IOWA,2016,31,136,23,4115
KANSAS,2016,31,136,55,5357
KENTUCKY,2016,31,136,0,36216
LOUISIANA,2016,31,136,683,33595
MAINE,2016,31,136,74,4241
MARYLAND,2016,31,136,326,31170
MASSACHUSETTS,2016,31,136,315,21751
MICHIGAN,2016,31,136,285,57508
MINNESOTA,2016,31,136,14,381
MISSISSIPPI,2016,31,136,279,18795
MISSOURI,2016,31,136,223,21886
MONTANA,2016,31,136,66,6649
NEBRASKA,2016,31,136,76,10309
NEVADA,2016,31,136,61,2844
NEW HAMPSHIRE,2016,31,136,60,4732
NEW JERSEY,2016,31,136,264,26822
NEW MEXICO,2016,31,136,56,12401
NEW YORK,2016,31,136,921,102224
NORTH CAROLINA,2016,31,136,0,91832
NORTH DAKOTA,2016,31,136,0,625
OHIO,2016,31,136,39,43555
OKLAHOMA,2016,31,136,0,6148
OREGON,2016,31,136,331,38535
PENNSYLVANIA,2016,31,136,738,108429
RHODE ISLAND,2016,31,136,98,7698
SOUTH CAROLINA,2016,31,136,13,65626
SOUTH DAKOTA,2016,31,136,0,1613
TENNESSEE,2016,31,136,220,24341
TEXAS,2016,31,136,2665,177324
UTAH,2016,31,136,111,9812
VERMONT,2016,31,136,9,1058
VIRGINIA,2016,31,136,864,91366
WASHINGTON,2016,31,136,478,49254
WEST VIRGINIA,2016,31,136,54,5182
WISCONSIN,2016,31,136,323,33321
WYOMING,2016,31,136,29,820
ALABAMA,2016,32,137,0,13702
ALASKA,2016,32,137,0,2815
ARIZONA,2016,32,137,471,34066
ARKANSAS,2016,32,137,156,30035
CALIFORNIA,2016,32,137,1654,165940
COLORADO,2016,32,137,409,46864
CONNECTICUT,2016,32,137,11,10245
DELAWARE,2016,32,137,79,11928
FLORIDA,2016,32,137,1156,120067
GEORGIA,2016,32,137,345,71317
HAWAII,2016,32,137,0,164
IDAHO,2016,32,137,0,5124
ILLINOIS,2016,32,137,52,5171
INDIANA,2016,32,137,321,37125
IOWA,2016,32,137,65,4180
KANSAS,2016,32,137,45,5402
KENTUCKY,2016,32,137,317,36533
LOUISIANA,2016,32,137,462,34057
MAINE,2016,32,137,77,4318
MARYLAND,2016,32,137,546,31716
MASSACHUSETTS,2016,32,137,0,21751
MICHIGAN,2016,32,137,471,57979
MINNESOTA,2016,32,137,5,386
MISSISSIPPI,2016,32,137,0,18795
MISSOURI,2016,32,137,252,22138
MONTANA,2016,32,137,44,6693
NEBRASKA,2016,32,137,117,10426
NEVADA,2016,32,137,5,2849
NEW HAMPSHIRE,2016,32,137,49,4781
NEW JERSEY,2016,32,137,226,27048
NEW MEXICO,2016,32,137,75,12476
NEW YORK,2016,32,137,1025,103249
NORTH CAROLINA,2016,32,137,1,91833
NORTH DAKOTA,2016,32,137,12,637
OHIO,2016,32,137,22,43577
OKLAHOMA,2016,32,137,64,6212
OREGON,2016,32,137,340,38875
PENNSYLVANIA,2016,32,137,798,109227
RHODE ISLAND,2016,32,137,65,7763
SOUTH CAROLINA,2016,32,137,790,66416
SOUTH DAKOTA,2016,32,137,1,1614
TENNESSEE,2016,32,137,190,24531
TEXAS,2016,32,137,2890,180214
UTAH,2016,32,137,89,9901
VERMONT,2016,32,137,0,1058
VIRGINIA,2016,32,137,1152,92518
WASHINGTON,2016,32,137,464,49718
WEST VIRGINIA,2016,32,137,0,5182
WISCONSIN,2016,32,137,358,33679
WYOMING,2016,32,137,29,849
ALABAMA,2016,33,138,611,14313
ALASKA,2016,33,138,0,2815
ARIZONA,2016,33,138,540,34606
ARKANSAS,2016,33,138,243,30278
CALIFORNIA,2016,33,138,1791,167731
COLORADO,2016,33,138,0,46864
CONNECTICUT,2016,33,138,7,10252
DELAWARE,2016,33,138,109,12037
FLORIDA,2016,33,138,1011,121078
GEORGIA,2016,33,138,361,71678
HAWAII,2016,33,138,0,164
IDAHO,2016,33,138,101,5225
ILLINOIS,2016,33,138,67,5238
INDIANA,2016,33,138,285,37410
IOWA,2016,33,138,0,4180
KANSAS,2016,33,138,0,5402
KENTUCKY,2016,33,138,429,36962
LOUISIANA,2016,33,138,92,34149
MAINE,2016,33,138,76,4394
MARYLAND,2016,33,138,541,32257
MASSACHUSETTS,2016,33,138,0,21751
MICHIGAN,2016,33,138,480,58459
MINNESOTA,2016,33,138,2,388
MISSISSIPPI,2016,33,138,271,19066
MISSOURI,2016,33,138,252,22390
MONTANA,2016,33,138,74,6767
NEBRASKA,2016,33,138,105,10531
NEVADA,2016,33,138,77,2926
NEW HAMPSHIRE,2016,33,138,18,4799
NEW JERSEY,2016,33,138,257,27305
NEW MEXICO,2016,33,138,146,12622
NEW YORK,2016,33,138,870,104119
NORTH CAROLINA,2016,33,138,0,91833
NORTH DAKOTA,2016,33,138,0,637
OHIO,2016,33,138,178,43755
OKLAHOMA,2016,33,138,73,6285
OREGON,2016,33,138,321,39196
PENNSYLVANIA,2016,33,138,912,110139
RHODE ISLAND,2016,33,138,79,7842
SOUTH CAROLINA,2016,33,138,523,66939
SOUTH DAKOTA,2016,33,138,0,1614
TENNESSEE,2016,33,138,214,24745
TEXAS,2016,33,138,2602,182816
UTAH,2016,33,138,80,9981
VERMONT,2016,33,138,0,1058
VIRGINIA,2016,33,138,802,93320
WASHINGTON,2016,33,138,435,50153
WEST VIRGINIA,2016,33,138,71,5253
WISCONSIN,2016,33,138,291,33970
WYOMING,2016,33,138,21,870
ALABAMA,2016,34,139,0,14313
ALASKA,2016,34,139,0,2815
ARIZONA,2016,34,139,553,35159
ARKANSAS,2016,34,139,0,30278
CALIFORNIA,2016,34,139,1808,169539
COLORADO,2016,34,139,492,47356
CONNECTICUT,2016,34,139,9,10261
DELAWARE,2016,34,139,87,12124
FLORIDA,2016,34,139,1132,122210
GEORGIA,2016,34,139,328,72006
HAWAII,2016,34,139,0,164
IDAHO,2016,34,139,0,5225
ILLINOIS,2016,34,139,52,5290
INDIANA,2016,34,139,214,37624
IOWA,2016,34,139,6,4186
KANSAS,2016,34,139,2,5404
KENTUCKY,2016,34,139,464,37426
LOUISIANA,2016,34,139,712,34861
MAINE,2016,34,139,0,4394
MARYLAND,2016,34,139,619,32876
MASSACHUSETTS,2016,34,139,313,22064
MICHIGAN,2016,34,139,487,58946
MINNESOTA,2016,34,139,5,393
MISSISSIPPI,2016,34,139,285,19351
MISSOURI,2016,34,139,252,22642
MONTANA,2016,34,139,84,6851
NEBRASKA,2016,34,139,79,10610
NEVADA,2016,34,139,107,3033
NEW HAMPSHIRE,2016,34,139,58,4857
NEW JERSEY,2016,34,139,257,27562
NEW MEXICO,2016,34,139,82,12704
NEW YORK,2016,34,139,789,104908
NORTH CAROLINA,2016,34,139,0,91833
NORTH DAKOTA,2016,34,139,7,644
OHIO,2016,34,139,60,43815
OKLAHOMA,2016,34,139,64,6349
OREGON,2016,34,139,326,39522
PENNSYLVANIA,2016,34,139,830,110969
RHODE ISLAND,2016,34,139,90,7932
SOUTH CAROLINA,2016,34,139,698,67637
SOUTH DAKOTA,2016,34,139,0,1614
TENNESSEE,2016,34,139,277,25022
TEXAS,2016,34,139,2784,185600
UTAH,2016,34,139,170,10151
VERMONT,2016,34,139,4,1062
VIRGINIA,2016,34,139,784,94104
WASHINGTON,2016,34,139,473,50626
WEST VIRGINIA,2016,34,139,67,5320
WISCONSIN,2016,34,139,382,34352
WYOMING,2016,34,139,34,904
ALABAMA,2016,35,140,0,14313
ALASKA,2016,35,140,0,2815
ARIZONA,2016,35,140,523,35682
ARKANSAS,2016,35,140,334,30612
CALIFORNIA,2016,35,140,1711,171250
COLORADO,2016,35,140,0,47356
CONNECTICUT,2016,35,140,5,10266
DELAWARE,2016,35,140,100,12224
FLORIDA,2016,35,140,911,123121
GEORGIA,2016,35,140,390,72396
HAWAII,2016,35,140,0,164
IDAHO,2016,35,140,98,5323
ILLINOIS,2016,35,140,75,5365
INDIANA,2016,35,140,207,37831
IOWA,2016,35,140,69,4255
KANSAS,2016,35,140,0,5404
KENTUCKY,2016,35,140,451,37877
LOUISIANA,2016,35,140,958,35819
MAINE,2016,35,140,113,4507
MARYLAND,2016,35,140,534,33410
MASSACHUSETTS,2016,35,140,342,22406
MICHIGAN,2016,35,140,308,59254
MINNESOTA,2016,35,140,0,393
MISSISSIPPI,2016,35,140,0,19351
MISSOURI,2016,35,140,227,22869
MONTANA,2016,35,140,80,6931
NEBRASKA,2016,35,140,86,10696
NEVADA,2016,35,140,0,3033
NEW HAMPSHIRE,2016,35,140,33,4890
NEW JERSEY,2016,35,140,201,27763
NEW MEXICO,2016,35,140,7,12711
NEW YORK,2016,35,140,828,105736
NORTH CAROLINA,2016,35,140,3,91836
NORTH DAKOTA,2016,35,140,0,644
OHIO,2016,35,140,0,43815
OKLAHOMA,2016,35,140,64,6413
OREGON,2016,35,140,348,39870
PENNSYLVANIA,2016,35,140,850,111819
RHODE ISLAND,2016,35,140,86,8018
SOUTH CAROLINA,2016,35,140,403,68040
SOUTH DAKOTA,2016,35,140,0,1614
TENNESSEE,2016,35,140,245,25267
TEXAS,2016,35,140,2786,188386
UTAH,2016,35,140,118,10269
VERMONT,2016,35,140,0,1062
VIRGINIA,2016,35,140,682,94786
WASHINGTON,2016,35,140,456,51082
WEST VIRGINIA,2016,35,140,52,5372
WISCONSIN,2016,35,140,313,34665
WYOMING,2016,35,140,23,927
ALABAMA,2016,36,141,0,14313
ALASKA,2016,36,141,0,2815
ARIZONA,2016,36,141,470,36152
ARKANSAS,2016,36,141,101,30713
CALIFORNIA,2016,36,141,1337,172587
COLORADO,2016,36,141,0,47356
CONNECTICUT,2016,36,141,8,10274
DELAWARE,2016,36,141,78,12302
FLORIDA,2016,36,141,811,123932
GEORGIA,2016,36,141,206,72602
HAWAII,2016,36,141,1,165
IDAHO,2016,36,141,90,5413
ILLINOIS,2016,36,141,38,5403
INDIANA,2016,36,141,289,38120
IOWA,2016,36,141,33,4288
KANSAS,2016,36,141,54,5458
KENTUCKY,2016,36,141,367,38244
LOUISIANA,2016,36,141,641,36460
MAINE,2016,36,141,70,4577
MARYLAND,2016,36,141,525,33935
MASSACHUSETTS,2016,36,141,248,22654
MICHIGAN,2016,36,141,320,59574
MINNESOTA,2016,36,141,2,395
MISSISSIPPI,2016,36,141,179,19530
MISSOURI,2016,36,141,185,23054
MONTANA,2016,36,141,67,6998
NEBRASKA,2016,36,141,93,10789
NEVADA,2016,36,141,50,3083
NEW HAMPSHIRE,2016,36,141,49,4939
NEW JERSEY,2016,36,141,177,27940
NEW MEXICO,2016,36,141,64,12775
NEW YORK,2016,36,141,719,106455
NORTH CAROLINA,2016,36,141,1,91837
NORTH DAKOTA,2016,36,141,9,653
OHIO,2016,36,141,200,44015
OKLAHOMA,2016,36,141,38,6451
OREGON,2016,36,141,357,40227
PENNSYLVANIA,2016,36,141,564,112383
RHODE ISLAND,2016,36,141,48,8066
SOUTH CAROLINA,2016,36,141,519,68559
SOUTH DAKOTA,2016,36,141,1,1615
TENNESSEE,2016,36,141,183,25450
TEXAS,2016,36,141,2484,190870
UTAH,2016,36,141,76,10345
VERMONT,2016,36,141,2,1064
VIRGINIA,2016,36,141,668,95454
WASHINGTON,2016,36,141,347,51429
WEST VIRGINIA,2016,36,141,73,5445
WISCONSIN,2016,36,141,224,34889
WYOMING,2016,36,141,27,954
ALABAMA,2016,37,142,0,14313
ALASKA,2016,37,142,41,2856
ARIZONA,2016,37,142,568,36720
ARKANSAS,2016,37,142,235,30948
CALIFORNIA,2016,37,142,1778,174365
COLORADO,2016,37,142,438,47794
CONNECTICUT,2016,37,142,16,10290
DELAWARE,2016,37,142,125,12427
FLORIDA,2016,37,142,826,124758
GEORGIA,2016,37,142,429,73031
HAWAII,2016,37,142,0,165
IDAHO,2016,37,142,0,5413
ILLINOIS,2016,37,142,59,5462
INDIANA,2016,37,142,238,38358
IOWA,2016,37,142,43,4331
KANSAS,2016,37,142,0,5458
KENTUCKY,2016,37,142,388,38632
LOUISIANA,2016,37,142,814,37274
MAINE,2016,37,142,102,4679
MARYLAND,2016,37,142,519,34454
MASSACHUSETTS,2016,37,142,324,22978
MICHIGAN,2016,37,142,452,60026
MINNESOTA,2016,37,142,0,395
MISSISSIPPI,2016,37,142,308,19838
MISSOURI,2016,37,142,251,23305
MONTANA,2016,37,142,85,7083
NEBRASKA,2016,37,142,55,10844
NEVADA,2016,37,142,8,3091
NEW HAMPSHIRE,2016,37,142,76,5015
NEW JERSEY,2016,37,142,237,28177
NEW MEXICO,2016,37,142,36,12811
NEW YORK,2016,37,142,927,107382
NORTH CAROLINA,2016,37,142,0,91837
NORTH DAKOTA,2016,37,142,18,671
OHIO,2016,37,142,468,44483
OKLAHOMA,2016,37,142,57,6508
OREGON,2016,37,142,329,40556
PENNSYLVANIA,2016,37,142,817,113200
RHODE ISLAND,2016,37,142,0,8066
SOUTH CAROLINA,2016,37,142,455,69014
SOUTH DAKOTA,2016,37,142,0,1615
TENNESSEE,2016,37,142,235,25685
TEXAS,2016,37,142,2557,193427
UTAH,2016,37,142,124,10469
VERMONT,2016,37,142,0,1064
VIRGINIA,2016,37,142,869,96323
WASHINGTON,2016,37,142,479,51908
WEST VIRGINIA,2016,37,142,0,5445
WISCONSIN,2016,37,142,322,35211
WYOMING,2016,37,142,23,977
ALABAMA,2016,38,143,0,14313
ALASKA,2016,38,143,0,2856
ARIZONA,2016,38,143,398,37118
ARKANSAS,2016,38,143,0,30948
CALIFORNIA,2016,38,143,1330,175695
COLORADO,2016,38,143,487,48281
CONNECTICUT,2016,38,143,10,10300
DELAWARE,2016,38,143,199,12626
FLORIDA,2016,38,143,880,125638
GEORGIA,2016,38,143,376,73407
HAWAII,2016,38,143,7,172
IDAHO,2016,38,143,108,5521
ILLINOIS,2016,38,143,47,5509
INDIANA,2016,38,143,297,38655
IOWA,2016,38,143,70,4401
KANSAS,2016,38,143,56,5514
KENTUCKY,2016,38,143,558,39190
LOUISIANA,2016,38,143,710,37984
MAINE,2016,38,143,94,4773
MARYLAND,2016,38,143,431,34885
MASSACHUSETTS,2016,38,143,329,23307
MICHIGAN,2016,38,143,576,60602
MINNESOTA,2016,38,143,1,396
MISSISSIPPI,2016,38,143,177,20015
MISSOURI,2016,38,143,234,23539
MONTANA,2016,38,143,95,7178
NEBRASKA,2016,38,143,68,10912
NEVADA,2016,38,143,81,3172
NEW HAMPSHIRE,2016,38,143,35,5050
NEW JERSEY,2016,38,143,232,28409
NEW MEXICO,2016,38,143,105,12916
NEW YORK,2016,38,143,893,108275
NORTH CAROLINA,2016,38,143,0,91837
NORTH DAKOTA,2016,38,143,0,671
OHIO,2016,38,143,535,45018
OKLAHOMA,2016,38,143,56,6564
OREGON,2016,38,143,377,40933
PENNSYLVANIA,2016,38,143,851,114051
RHODE ISLAND,2016,38,143,93,8159
SOUTH CAROLINA,2016,38,143,532,69546
SOUTH DAKOTA,2016,38,143,0,1615
TENNESSEE,2016,38,143,260,25945
TEXAS,2016,38,143,2806,196233
UTAH,2016,38,143,99,10568
VERMONT,2016,38,143,0,1064
VIRGINIA,2016,38,143,942,97265
WASHINGTON,2016,38,143,478,52386
WEST VIRGINIA,2016,38,143,101,5546
WISCONSIN,2016,38,143,321,35532
WYOMING,2016,38,143,23,1000
ALABAMA,2016,39,144,0,14313
ALASKA,2016,39,144,0,2856
ARIZONA,2016,39,144,477,37595
ARKANSAS,2016,39,144,111,31059
CALIFORNIA,2016,39,144,1361,177056
COLORADO,2016,39,144,572,48853
CONNECTICUT,2016,39,144,6,10306
DELAWARE,2016,39,144,88,12714
FLORIDA,2016,39,144,1087,126725
GEORGIA,2016,39,144,288,73695
HAWAII,2016,39,144,0,172
IDAHO,2016,39,144,92,5613
ILLINOIS,2016,39,144,0,5509
INDIANA,2016,39,144,297,38952
IOWA,2016,39,144,26,4427
KANSAS,2016,39,144,90,5604
KENTUCKY,2016,39,144,439,39629
LOUISIANA,2016,39,144,502,38486
MAINE,2016,39,144,152,4925
MARYLAND,2016,39,144,0,34885
MASSACHUSETTS,2016,39,144,0,23307
MICHIGAN,2016,39,144,421,61023
MINNESOTA,2016,39,144,0,396
MISSISSIPPI,2016,39,144,193,20208
MISSOURI,2016,39,144,260,23799
MONTANA,2016,39,144,64,7242
NEBRASKA,2016,39,144,72,10984
NEVADA,2016,39,144,0,3172
NEW HAMPSHIRE,2016,39,144,72,5122
NEW JERSEY,2016,39,144,251,28660
NEW MEXICO,2016,39,144,117,13033
NEW YORK,2016,39,144,917,109192
NORTH CAROLINA,2016,39,144,0,91837
NORTH DAKOTA,2016,39,144,6,677
OHIO,2016,39,144,354,45372
OKLAHOMA,2016,39,144,53,6617
OREGON,2016,39,144,365,41298
PENNSYLVANIA,2016,39,144,796,114847
RHODE ISLAND,2016,39,144,84,8243
SOUTH CAROLINA,2016,39,144,701,70247
SOUTH DAKOTA,2016,39,144,1,1616
TENNESSEE,2016,39,144,254,26199
TEXAS,2016,39,144,2589,198822
UTAH,2016,39,144,71,10639
VERMONT,2016,39,144,1,1065
VIRGINIA,2016,39,144,0,97265
WASHINGTON,2016,39,144,499,52885
WEST VIRGINIA,2016,39,144,91,5637
WISCONSIN,2016,39,144,309,35841
WYOMING,2016,39,144,0,1000
ALABAMA,2016,40,145,0,14313
ALASKA,2016,40,145,22,2878
ARIZONA,2016,40,145,375,37970
ARKANSAS,2016,40,145,242,31301
CALIFORNIA,2016,40,145,1803,178859
COLORADO,2016,40,145,0,48853
CONNECTICUT,2016,40,145,1,10307
DELAWARE,2016,40,145,196,12910
FLORIDA,2016,40,145,721,127446
GEORGIA,2016,40,145,366,74061
HAWAII,2016,40,145,0,172
IDAHO,2016,40,145,76,5689
ILLINOIS,2016,40,145,48,5557
INDIANA,2016,40,145,276,39228
IOWA,2016,40,145,60,4487
KANSAS,2016,40,145,80,5684
KENTUCKY,2016,40,145,367,39996
LOUISIANA,2016,40,145,817,39303
MAINE,2016,40,145,112,5037
MARYLAND,2016,40,145,305,35190
MASSACHUSETTS,2016,40,145,0,23307
MICHIGAN,2016,40,145,326,61349
MINNESOTA,2016,40,145,0,396
MISSISSIPPI,2016,40,145,176,20384
MISSOURI,2016,40,145,214,24013
MONTANA,2016,40,145,43,7285
NEBRASKA,2016,40,145,56,11040
NEVADA,2016,40,145,91,3263
NEW HAMPSHIRE,2016,40,145,29,5151
NEW JERSEY,2016,40,145,203,28863
NEW MEXICO,2016,40,145,54,13087
NEW YORK,2016,40,145,921,110113
NORTH CAROLINA,2016,40,145,3,91840
NORTH DAKOTA,2016,40,145,13,690
OHIO,2016,40,145,187,45559
OKLAHOMA,2016,40,145,76,6693
OREGON,2016,40,145,351,41649
PENNSYLVANIA,2016,40,145,712,115559
RHODE ISLAND,2016,40,145,57,8300
SOUTH CAROLINA,2016,40,145,231,70478
SOUTH DAKOTA,2016,40,145,0,1616
TENNESSEE,2016,40,145,171,26370
TEXAS,2016,40,145,2900,201722
UTAH,2016,40,145,0,10639
VERMONT,2016,40,145,0,1065
VIRGINIA,2016,40,145,93,97358
WASHINGTON,2016,40,145,515,53400
WEST VIRGINIA,2016,40,145,98,5735
WISCONSIN,2016,40,145,292,36133
WYOMING,2016,40,145,0,1000
ALABAMA,2016,41,146,0,14313
ALASKA,2016,41,146,57,2935
ARIZONA,2016,41,146,454,38424
ARKANSAS,2016,41,146,262,31563
CALIFORNIA,2016,41,146,1828,180687
COLORADO,2016,41,146,360,49213
CONNECTICUT,2016,41,146,1,10308
DELAWARE,2016,41,146,184,13094
FLORIDA,2016,41,146,964,128410
GEORGIA,2016,41,146,298,74359
HAWAII,2016,41,146,0,172
IDAHO,2016,41,146,0,5689
ILLINOIS,2016,41,146,54,5611
INDIANA,2016,41,146,304,39532
IOWA,2016,41,146,46,4533
KANSAS,2016,41,146,90,5774
KENTUCKY,2016,41,146,399,40395
LOUISIANA,2016,41,146,863,40166
MAINE,2016,41,146,77,5114
MARYLAND,2016,41,146,352,35542
MASSACHUSETTS,2016,41,146,275,23582
MICHIGAN,2016,41,146,422,61771
MINNESOTA,2016,41,146,3,399
MISSISSIPPI,2016,41,146,129,20513
MISSOURI,2016,41,146,233,24246
MONTANA,2016,41,146,83,7368
NEBRASKA,2016,41,146,70,11110
NEVADA,2016,41,146,6,3269
NEW HAMPSHIRE,2016,41,146,57,5208
NEW JERSEY,2016,41,146,175,29038
NEW MEXICO,2016,41,146,105,13192
NEW YORK,2016,41,146,896,111009
NORTH CAROLINA,2016,41,146,4,91844
NORTH DAKOTA,2016,41,146,3,693
OHIO,2016,41,146,188,45747
OKLAHOMA,2016,41,146,35,6728
OREGON,2016,41,146,410,42059
PENNSYLVANIA,2016,41,146,645,116204
RHODE ISLAND,2016,41,146,77,8377
SOUTH CAROLINA,2016,41,146,777,71255
SOUTH DAKOTA,2016,41,146,1,1617
TENNESSEE,2016,41,146,227,26597
TEXAS,2016,41,146,2547,204269
UTAH,2016,41,146,115,10754
VERMONT,2016,41,146,0,1065
VIRGINIA,2016,41,146,0,97358
WASHINGTON,2016,41,146,436,53836
WEST VIRGINIA,2016,41,146,0,5735
WISCONSIN,2016,41,146,296,36429
WYOMING,2016,41,146,26,1026
ALABAMA,2016,42,147,0,14313
ALASKA,2016,42,147,49,2984
ARIZONA,2016,42,147,693,39117
ARKANSAS,2016,42,147,192,31755
CALIFORNIA,2016,42,147,1761,182448
COLORADO,2016,42,147,0,49213
CONNECTICUT,2016,42,147,52,10360
DELAWARE,2016,42,147,102,13196
FLORIDA,2016,42,147,973,129383
GEORGIA,2016,42,147,408,74767
HAWAII,2016,42,147,0,172
IDAHO,2016,42,147,86,5775
ILLINOIS,2016,42,147,55,5666
INDIANA,2016,42,147,225,39757
IOWA,2016,42,147,117,4650
KANSAS,2016,42,147,76,5850
KENTUCKY,2016,42,147,392,40787
LOUISIANA,2016,42,147,694,40860
MAINE,2016,42,147,102,5216
MARYLAND,2016,42,147,329,35871
MASSACHUSETTS,2016,42,147,0,23582
MICHIGAN,2016,42,147,489,62260
MINNESOTA,2016,42,147,2,401
MISSISSIPPI,2016,42,147,0,20513
MISSOURI,2016,42,147,207,24453
MONTANA,2016,42,147,87,7455
NEBRASKA,2016,42,147,66,11176
NEVADA,2016,42,147,12,3281
NEW HAMPSHIRE,2016,42,147,26,5234
NEW JERSEY,2016,42,147,216,29254
NEW MEXICO,2016,42,147,95,13287
NEW YORK,2016,42,147,901,111910
NORTH CAROLINA,2016,42,147,0,91844
NORTH DAKOTA,2016,42,147,3,696
OHIO,2016,42,147,72,45819
OKLAHOMA,2016,42,147,49,6777
OREGON,2016,42,147,351,42410
PENNSYLVANIA,2016,42,147,811,117015
RHODE ISLAND,2016,42,147,55,8432
