Area,Year,Week,Cumulative_Week,Counts,Cumulative_Counts
MISSOURI,2016,24,129,153,12460
MONTANA,2016,24,129,7,1047
NEBRASKA,2016,24,129,22,1717
NEVADA,2016,24,129,20,655
NEW HAMPSHIRE,2016,24,129,3,337
NEW JERSEY,2016,24,129,50,5414
NEW MEXICO,2016,24,129,10,1106
NEW YORK,2016,24,129,182,19008
NORTH CAROLINA,2016,24,129,0,27410
NORTH DAKOTA,2016,24,129,0,65
OHIO,2016,24,129,165,11140
OKLAHOMA,2016,24,129,25,1899
OREGON,2016,24,129,103,6610
PENNSYLVANIA,2016,24,129,176,24536
RHODE ISLAND,2016,24,129,3,370
SOUTH CAROLINA,2016,24,129,175,18520
SOUTH DAKOTA,2016,24,129,1,51
TENNESSEE,2016,24,129,0,6179
TEXAS,2016,24,129,759,47326
UTAH,2016,24,129,25,1607
VERMONT,2016,24,129,0,90
VIRGINIA,2016,24,129,257,20315
WASHINGTON,2016,24,129,0,11911
WEST VIRGINIA,2016,24,129,0,1073
WISCONSIN,2016,24,129,74,7385
WYOMING,2016,24,129,0,9
ALABAMA,2016,25,130,0,3742
ALASKA,2016,25,130,0,653
ARIZONA,2016,25,130,129,7339
ARKANSAS,2016,25,130,64,8679
CALIFORNIA,2016,25,130,532,45868
COLORADO,2016,25,130,81,6022
CONNECTICUT,2016,25,130,19,2151
DELAWARE,2016,25,130,16,3293
FLORIDA,2016,25,130,238,28101
GEORGIA,2016,25,130,116,19748
HAWAII,2016,25,130,1,139
IDAHO,2016,25,130,0,132
ILLINOIS,2016,25,130,15,1157
INDIANA,2016,25,130,58,9035
IOWA,2016,25,130,5,674
KANSAS,2016,25,130,0,1328
KENTUCKY,2016,25,130,123,9108
LOUISIANA,2016,25,130,236,9369
MAINE,2016,25,130,0,328
MARYLAND,2016,25,130,114,6246
MASSACHUSETTS,2016,25,130,43,3412
MICHIGAN,2016,25,130,132,13060
MINNESOTA,2016,25,130,9,354
MISSISSIPPI,2016,25,130,84,4631
MISSOURI,2016,25,130,143,12603
MONTANA,2016,25,130,0,1047
NEBRASKA,2016,25,130,19,1736
NEVADA,2016,25,130,24,679
NEW HAMPSHIRE,2016,25,130,11,348
NEW JERSEY,2016,25,130,44,5458
NEW MEXICO,2016,25,130,13,1119
NEW YORK,2016,25,130,199,19207
NORTH CAROLINA,2016,25,130,0,27410
NORTH DAKOTA,2016,25,130,1,66
OHIO,2016,25,130,139,11279
OKLAHOMA,2016,25,130,29,1928
OREGON,2016,25,130,80,6690
PENNSYLVANIA,2016,25,130,205,24741
RHODE ISLAND,2016,25,130,2,372
SOUTH CAROLINA,2016,25,130,165,18685
SOUTH DAKOTA,2016,25,130,0,51
TENNESSEE,2016,25,130,29,6208
TEXAS,2016,25,130,752,48078
UTAH,2016,25,130,28,1635
VERMONT,2016,25,130,0,90
VIRGINIA,2016,25,130,333,20648
WASHINGTON,2016,25,130,163,12074
WEST VIRGINIA,2016,25,130,5,1078
WISCONSIN,2016,25,130,14,7399
WYOMING,2016,25,130,1,10
ALABAMA,2016,26,131,0,3742
ALASKA,2016,26,131,0,653
ARIZONA,2016,26,131,151,7490
ARKANSAS,2016,26,131,0,8679
CALIFORNIA,2016,26,131,507,46375
COLORADO,2016,26,131,99,6121
CONNECTICUT,2016,26,131,30,2181
DELAWARE,2016,26,131,42,3335
FLORIDA,2016,26,131,271,28372
GEORGIA,2016,26,131,111,19859
HAWAII,2016,26,131,0,139
IDAHO,2016,26,131,0,132
ILLINOIS,2016,26,131,0,1157
INDIANA,2016,26,131,62,9097
IOWA,2016,26,131,16,690
KANSAS,2016,26,131,16,1344
KENTUCKY,2016,26,131,96,9204
LOUISIANA,2016,26,131,188,9557
MAINE,2016,26,131,0,328
MARYLAND,2016,26,131,143,6389
MASSACHUSETTS,2016,26,131,0,3412
MICHIGAN,2016,26,131,0,13060
MINNESOTA,2016,26,131,15,369
MISSISSIPPI,2016,26,131,0,4631
MISSOURI,2016,26,131,163,12766
MONTANA,2016,26,131,8,1055
NEBRASKA,2016,26,131,8,1744
NEVADA,2016,26,131,24,703
NEW HAMPSHIRE,2016,26,131,9,357
NEW JERSEY,2016,26,131,60,5518
NEW MEXICO,2016,26,131,0,1119
NEW YORK,2016,26,131,167,19374
NORTH CAROLINA,2016,26,131,6,27416
NORTH DAKOTA,2016,26,131,1,67
OHIO,2016,26,131,108,11387
OKLAHOMA,2016,26,131,24,1952
OREGON,2016,26,131,93,6783
PENNSYLVANIA,2016,26,131,182,24923
RHODE ISLAND,2016,26,131,12,384
SOUTH CAROLINA,2016,26,131,152,18837
SOUTH DAKOTA,2016,26,131,0,51
TENNESSEE,2016,26,131,54,6262
TEXAS,2016,26,131,794,48872
UTAH,2016,26,131,26,1661
VERMONT,2016,26,131,2,92
VIRGINIA,2016,26,131,170,20818
WASHINGTON,2016,26,131,116,12190
WEST VIRGINIA,2016,26,131,10,1088
WISCONSIN,2016,26,131,45,7444
WYOMING,2016,26,131,0,10
ALABAMA,2016,27,132,0,3742
ALASKA,2016,27,132,0,653
ARIZONA,2016,27,132,123,7613
ARKANSAS,2016,27,132,10,8689
CALIFORNIA,2016,27,132,356,46731
COLORADO,2016,27,132,83,6204
CONNECTICUT,2016,27,132,23,2204
DELAWARE,2016,27,132,15,3350
FLORIDA,2016,27,132,217,28589
GEORGIA,2016,27,132,96,19955
HAWAII,2016,27,132,0,139
IDAHO,2016,27,132,0,132
ILLINOIS,2016,27,132,7,1164
INDIANA,2016,27,132,77,9174
IOWA,2016,27,132,4,694
KANSAS,2016,27,132,2,1346
KENTUCKY,2016,27,132,84,9288
LOUISIANA,2016,27,132,135,9692
MAINE,2016,27,132,0,328
MARYLAND,2016,27,132,38,6427
MASSACHUSETTS,2016,27,132,0,3412
MICHIGAN,2016,27,132,64,13124
MINNESOTA,2016,27,132,1,370
MISSISSIPPI,2016,27,132,84,4715
MISSOURI,2016,27,132,107,12873
MONTANA,2016,27,132,8,1063
NEBRASKA,2016,27,132,10,1754
NEVADA,2016,27,132,18,721
NEW HAMPSHIRE,2016,27,132,3,360
NEW JERSEY,2016,27,132,50,5568
NEW MEXICO,2016,27,132,5,1124
NEW YORK,2016,27,132,177,19551
NORTH CAROLINA,2016,27,132,0,27416
NORTH DAKOTA,2016,27,132,0,67
OHIO,2016,27,132,0,11387
OKLAHOMA,2016,27,132,10,1962
OREGON,2016,27,132,48,6831
PENNSYLVANIA,2016,27,132,127,25050
RHODE ISLAND,2016,27,132,0,384
SOUTH CAROLINA,2016,27,132,187,19024
SOUTH DAKOTA,2016,27,132,0,51
TENNESSEE,2016,27,132,26,6288
TEXAS,2016,27,132,685,49557
UTAH,2016,27,132,17,1678
VERMONT,2016,27,132,0,92
VIRGINIA,2016,27,132,238,21056
WASHINGTON,2016,27,132,93,12283
WEST VIRGINIA,2016,27,132,12,1100
WISCONSIN,2016,27,132,67,7511
WYOMING,2016,27,132,0,10
ALABAMA,2016,28,133,0,3742
ALASKA,2016,28,133,0,653
ARIZONA,2016,28,133,172,7785
ARKANSAS,2016,28,133,60,8749
CALIFORNIA,2016,28,133,471,47202
COLORADO,2016,28,133,104,6308
CONNECTICUT,2016,28,133,51,2255
DELAWARE,2016,28,133,28,3378
FLORIDA,2016,28,133,282,28871
GEORGIA,2016,28,133,98,20053
HAWAII,2016,28,133,3,142
IDAHO,2016,28,133,0,132
ILLINOIS,2016,28,133,19,1183
INDIANA,2016,28,133,80,9254
IOWA,2016,28,133,7,701
KANSAS,2016,28,133,5,1351
KENTUCKY,2016,28,133,99,9387
LOUISIANA,2016,28,133,296,9988
MAINE,2016,28,133,0,328
MARYLAND,2016,28,133,134,6561
MASSACHUSETTS,2016,28,133,0,3412
MICHIGAN,2016,28,133,115,13239
MINNESOTA,2016,28,133,0,370
MISSISSIPPI,2016,28,133,0,4715
MISSOURI,2016,28,133,168,13041
MONTANA,2016,28,133,8,1071
NEBRASKA,2016,28,133,25,1779
NEVADA,2016,28,133,16,737
NEW HAMPSHIRE,2016,28,133,3,363
NEW JERSEY,2016,28,133,61,5629
NEW MEXICO,2016,28,133,18,1142
NEW YORK,2016,28,133,191,19742
NORTH CAROLINA,2016,28,133,1,27417
NORTH DAKOTA,2016,28,133,2,69
OHIO,2016,28,133,0,11387
OKLAHOMA,2016,28,133,23,1985
OREGON,2016,28,133,80,6911
PENNSYLVANIA,2016,28,133,220,25270
RHODE ISLAND,2016,28,133,4,388
SOUTH CAROLINA,2016,28,133,171,19195
SOUTH DAKOTA,2016,28,133,0,51
TENNESSEE,2016,28,133,41,6329
TEXAS,2016,28,133,0,49557
UTAH,2016,28,133,32,1710
VERMONT,2016,28,133,0,92
VIRGINIA,2016,28,133,229,21285
WASHINGTON,2016,28,133,126,12409
WEST VIRGINIA,2016,28,133,0,1100
WISCONSIN,2016,28,133,70,7581
WYOMING,2016,28,133,1,11
ALABAMA,2016,29,134,0,3742
ALASKA,2016,29,134,0,653
ARIZONA,2016,29,134,156,7941
ARKANSAS,2016,29,134,47,8796
CALIFORNIA,2016,29,134,597,47799
COLORADO,2016,29,134,72,6380
CONNECTICUT,2016,29,134,25,2280
DELAWARE,2016,29,134,32,3410
FLORIDA,2016,29,134,0,28871
GEORGIA,2016,29,134,140,20193
HAWAII,2016,29,134,0,142
IDAHO,2016,29,134,19,151
ILLINOIS,2016,29,134,12,1195
INDIANA,2016,29,134,78,9332
IOWA,2016,29,134,6,707
KANSAS,2016,29,134,16,1367
KENTUCKY,2016,29,134,105,9492
LOUISIANA,2016,29,134,257,10245
MAINE,2016,29,134,0,328
MARYLAND,2016,29,134,117,6678
MASSACHUSETTS,2016,29,134,0,3412
MICHIGAN,2016,29,134,147,13386
MINNESOTA,2016,29,134,0,370
MISSISSIPPI,2016,29,134,87,4802
MISSOURI,2016,29,134,176,13217
MONTANA,2016,29,134,15,1086
NEBRASKA,2016,29,134,25,1804
NEVADA,2016,29,134,34,771
NEW HAMPSHIRE,2016,29,134,3,366
NEW JERSEY,2016,29,134,60,5689
NEW MEXICO,2016,29,134,11,1153
NEW YORK,2016,29,134,188,19930
NORTH CAROLINA,2016,29,134,0,27417
NORTH DAKOTA,2016,29,134,0,69
OHIO,2016,29,134,0,11387
OKLAHOMA,2016,29,134,19,2004
OREGON,2016,29,134,73,6984
PENNSYLVANIA,2016,29,134,212,25482
RHODE ISLAND,2016,29,134,17,405
SOUTH CAROLINA,2016,29,134,202,19397
SOUTH DAKOTA,2016,29,134,0,51
TENNESSEE,2016,29,134,40,6369
TEXAS,2016,29,134,798,50355
UTAH,2016,29,134,31,1741
VERMONT,2016,29,134,0,92
VIRGINIA,2016,29,134,161,21446
WASHINGTON,2016,29,134,119,12528
WEST VIRGINIA,2016,29,134,18,1118
WISCONSIN,2016,29,134,88,7669
WYOMING,2016,29,134,0,11
ALABAMA,2016,30,135,0,3742
ALASKA,2016,30,135,0,653
ARIZONA,2016,30,135,86,8027
ARKANSAS,2016,30,135,35,8831
CALIFORNIA,2016,30,135,585,48384
COLORADO,2016,30,135,124,6504
CONNECTICUT,2016,30,135,19,2299
DELAWARE,2016,30,135,35,3445
FLORIDA,2016,30,135,226,29097
GEORGIA,2016,30,135,118,20311
HAWAII,2016,30,135,0,142
IDAHO,2016,30,135,2,153
ILLINOIS,2016,30,135,15,1210
INDIANA,2016,30,135,78,9410
IOWA,2016,30,135,10,717
KANSAS,2016,30,135,37,1404
KENTUCKY,2016,30,135,52,9544
LOUISIANA,2016,30,135,0,10245
MAINE,2016,30,135,1,329
MARYLAND,2016,30,135,127,6805
MASSACHUSETTS,2016,30,135,0,3412
MICHIGAN,2016,30,135,94,13480
MINNESOTA,2016,30,135,0,370
MISSISSIPPI,2016,30,135,110,4912
MISSOURI,2016,30,135,199,13416
MONTANA,2016,30,135,7,1093
NEBRASKA,2016,30,135,21,1825
NEVADA,2016,30,135,0,771
NEW HAMPSHIRE,2016,30,135,7,373
NEW JERSEY,2016,30,135,65,5754
NEW MEXICO,2016,30,135,19,1172
NEW YORK,2016,30,135,204,20134
NORTH CAROLINA,2016,30,135,0,27417
NORTH DAKOTA,2016,30,135,0,69
OHIO,2016,30,135,0,11387
OKLAHOMA,2016,30,135,17,2021
OREGON,2016,30,135,63,7047
PENNSYLVANIA,2016,30,135,232,25714
RHODE ISLAND,2016,30,135,2,407
SOUTH CAROLINA,2016,30,135,211,19608
SOUTH DAKOTA,2016,30,135,0,51
TENNESSEE,2016,30,135,49,6418
TEXAS,2016,30,135,0,50355
UTAH,2016,30,135,38,1779
VERMONT,2016,30,135,0,92
VIRGINIA,2016,30,135,268,21714
WASHINGTON,2016,30,135,101,12629
WEST VIRGINIA,2016,30,135,22,1140
WISCONSIN,2016,30,135,0,7669
WYOMING,2016,30,135,0,11
ALABAMA,2016,31,136,0,3742
ALASKA,2016,31,136,0,653
ARIZONA,2016,31,136,189,8216
ARKANSAS,2016,31,136,87,8918
CALIFORNIA,2016,31,136,576,48960
COLORADO,2016,31,136,123,6627
CONNECTICUT,2016,31,136,24,2323
DELAWARE,2016,31,136,21,3466
FLORIDA,2016,31,136,270,29367
GEORGIA,2016,31,136,115,20426
HAWAII,2016,31,136,0,142
IDAHO,2016,31,136,0,153
ILLINOIS,2016,31,136,14,1224
INDIANA,2016,31,136,94,9504
IOWA,2016,31,136,2,719
KANSAS,2016,31,136,23,1427
KENTUCKY,2016,31,136,0,9544
LOUISIANA,2016,31,136,268,10513
MAINE,2016,31,136,1,330
MARYLAND,2016,31,136,102,6907
MASSACHUSETTS,2016,31,136,55,3467
MICHIGAN,2016,31,136,71,13551
MINNESOTA,2016,31,136,1,371
MISSISSIPPI,2016,31,136,84,4996
MISSOURI,2016,31,136,188,13604
MONTANA,2016,31,136,6,1099
NEBRASKA,2016,31,136,23,1848
NEVADA,2016,31,136,15,786
NEW HAMPSHIRE,2016,31,136,4,377
NEW JERSEY,2016,31,136,83,5837
NEW MEXICO,2016,31,136,12,1184
NEW YORK,2016,31,136,238,20372
NORTH CAROLINA,2016,31,136,0,27417
NORTH DAKOTA,2016,31,136,1,70
OHIO,2016,31,136,0,11387
OKLAHOMA,2016,31,136,0,2021
OREGON,2016,31,136,77,7124
PENNSYLVANIA,2016,31,136,181,25895
RHODE ISLAND,2016,31,136,2,409
SOUTH CAROLINA,2016,31,136,1,19609
SOUTH DAKOTA,2016,31,136,0,51
TENNESSEE,2016,31,136,74,6492
TEXAS,2016,31,136,828,51183
UTAH,2016,31,136,34,1813
VERMONT,2016,31,136,1,93
VIRGINIA,2016,31,136,337,22051
WASHINGTON,2016,31,136,129,12758
WEST VIRGINIA,2016,31,136,12,1152
WISCONSIN,2016,31,136,98,7767
WYOMING,2016,31,136,0,11
ALABAMA,2016,32,137,0,3742
ALASKA,2016,32,137,0,653
ARIZONA,2016,32,137,92,8308
ARKANSAS,2016,32,137,59,8977
CALIFORNIA,2016,32,137,539,49499
COLORADO,2016,32,137,87,6714
CONNECTICUT,2016,32,137,41,2364
DELAWARE,2016,32,137,35,3501
FLORIDA,2016,32,137,284,29651
GEORGIA,2016,32,137,117,20543
HAWAII,2016,32,137,0,142
IDAHO,2016,32,137,0,153
ILLINOIS,2016,32,137,16,1240
INDIANA,2016,32,137,93,9597
IOWA,2016,32,137,10,729
KANSAS,2016,32,137,15,1442
KENTUCKY,2016,32,137,98,9642
LOUISIANA,2016,32,137,175,10688
MAINE,2016,32,137,2,332
MARYLAND,2016,32,137,102,7009
MASSACHUSETTS,2016,32,137,0,3467
MICHIGAN,2016,32,137,146,13697
MINNESOTA,2016,32,137,12,383
MISSISSIPPI,2016,32,137,0,4996
MISSOURI,2016,32,137,212,13816
MONTANA,2016,32,137,8,1107
NEBRASKA,2016,32,137,21,1869
NEVADA,2016,32,137,1,787
NEW HAMPSHIRE,2016,32,137,5,382
NEW JERSEY,2016,32,137,45,5882
NEW MEXICO,2016,32,137,16,1200
NEW YORK,2016,32,137,211,20583
NORTH CAROLINA,2016,32,137,1,27418
NORTH DAKOTA,2016,32,137,2,72
OHIO,2016,32,137,0,11387
OKLAHOMA,2016,32,137,31,2052
OREGON,2016,32,137,72,7196
PENNSYLVANIA,2016,32,137,185,26080
RHODE ISLAND,2016,32,137,24,433
SOUTH CAROLINA,2016,32,137,233,19842
SOUTH DAKOTA,2016,32,137,0,51
TENNESSEE,2016,32,137,51,6543
TEXAS,2016,32,137,825,52008
UTAH,2016,32,137,24,1837
VERMONT,2016,32,137,0,93
VIRGINIA,2016,32,137,355,22406
WASHINGTON,2016,32,137,129,12887
WEST VIRGINIA,2016,32,137,0,1152
WISCONSIN,2016,32,137,103,7870
WYOMING,2016,32,137,0,11
ALABAMA,2016,33,138,236,3978
ALASKA,2016,33,138,0,653
ARIZONA,2016,33,138,133,8441
ARKANSAS,2016,33,138,87,9064
CALIFORNIA,2016,33,138,584,50083
COLORADO,2016,33,138,0,6714
CONNECTICUT,2016,33,138,30,2394
DELAWARE,2016,33,138,40,3541
FLORIDA,2016,33,138,278,29929
GEORGIA,2016,33,138,152,20695
HAWAII,2016,33,138,0,142
IDAHO,2016,33,138,4,157
ILLINOIS,2016,33,138,21,1261
INDIANA,2016,33,138,69,9666
IOWA,2016,33,138,0,729
KANSAS,2016,33,138,0,1442
KENTUCKY,2016,33,138,155,9797
LOUISIANA,2016,33,138,33,10721
MAINE,2016,33,138,0,332
MARYLAND,2016,33,138,146,7155
MASSACHUSETTS,2016,33,138,0,3467
MICHIGAN,2016,33,138,135,13832
MINNESOTA,2016,33,138,0,383
MISSISSIPPI,2016,33,138,67,5063
MISSOURI,2016,33,138,169,13985
MONTANA,2016,33,138,14,1121
NEBRASKA,2016,33,138,20,1889
NEVADA,2016,33,138,29,816
NEW HAMPSHIRE,2016,33,138,6,388
NEW JERSEY,2016,33,138,71,5953
NEW MEXICO,2016,33,138,22,1222
NEW YORK,2016,33,138,196,20779
NORTH CAROLINA,2016,33,138,0,27418
NORTH DAKOTA,2016,33,138,0,72
OHIO,2016,33,138,0,11387
OKLAHOMA,2016,33,138,17,2069
OREGON,2016,33,138,76,7272
PENNSYLVANIA,2016,33,138,228,26308
RHODE ISLAND,2016,33,138,11,444
SOUTH CAROLINA,2016,33,138,180,20022
SOUTH DAKOTA,2016,33,138,0,51
TENNESSEE,2016,33,138,65,6608
TEXAS,2016,33,138,817,52825
UTAH,2016,33,138,20,1857
VERMONT,2016,33,138,0,93
VIRGINIA,2016,33,138,221,22627
WASHINGTON,2016,33,138,123,13010
WEST VIRGINIA,2016,33,138,18,1170
WISCONSIN,2016,33,138,70,7940
WYOMING,2016,33,138,0,11
ALABAMA,2016,34,139,0,3978
ALASKA,2016,34,139,0,653
ARIZONA,2016,34,139,131,8572
ARKANSAS,2016,34,139,0,9064
CALIFORNIA,2016,34,139,577,50660
COLORADO,2016,34,139,116,6830
CONNECTICUT,2016,34,139,7,2401
DELAWARE,2016,34,139,26,3567
FLORIDA,2016,34,139,308,30237
GEORGIA,2016,34,139,117,20812
HAWAII,2016,34,139,0,142
IDAHO,2016,34,139,0,157
ILLINOIS,2016,34,139,10,1271
INDIANA,2016,34,139,57,9723
IOWA,2016,34,139,1,730
KANSAS,2016,34,139,2,1444
KENTUCKY,2016,34,139,132,9929
LOUISIANA,2016,34,139,232,10953
MAINE,2016,34,139,0,332
MARYLAND,2016,34,139,177,7332
MASSACHUSETTS,2016,34,139,52,3519
MICHIGAN,2016,34,139,153,13985
MINNESOTA,2016,34,139,15,398
MISSISSIPPI,2016,34,139,86,5149
MISSOURI,2016,34,139,196,14181
MONTANA,2016,34,139,13,1134
NEBRASKA,2016,34,139,29,1918
NEVADA,2016,34,139,35,851
NEW HAMPSHIRE,2016,34,139,7,395
NEW JERSEY,2016,34,139,61,6014
NEW MEXICO,2016,34,139,17,1239
NEW YORK,2016,34,139,180,20959
NORTH CAROLINA,2016,34,139,0,27418
NORTH DAKOTA,2016,34,139,2,74
OHIO,2016,34,139,0,11387
OKLAHOMA,2016,34,139,24,2093
OREGON,2016,34,139,89,7361
PENNSYLVANIA,2016,34,139,207,26515
RHODE ISLAND,2016,34,139,0,444
SOUTH CAROLINA,2016,34,139,193,20215
SOUTH DAKOTA,2016,34,139,0,51
TENNESSEE,2016,34,139,105,6713
TEXAS,2016,34,139,859,53684
UTAH,2016,34,139,39,1896
VERMONT,2016,34,139,1,94
VIRGINIA,2016,34,139,279,22906
WASHINGTON,2016,34,139,146,13156
WEST VIRGINIA,2016,34,139,19,1189
WISCONSIN,2016,34,139,106,8046
WYOMING,2016,34,139,0,11
ALABAMA,2016,35,140,0,3978
ALASKA,2016,35,140,0,653
ARIZONA,2016,35,140,113,8685
ARKANSAS,2016,35,140,131,9195
CALIFORNIA,2016,35,140,548,51208
COLORADO,2016,35,140,0,6830
CONNECTICUT,2016,35,140,7,2408
DELAWARE,2016,35,140,31,3598
FLORIDA,2016,35,140,213,30450
GEORGIA,2016,35,140,127,20939
HAWAII,2016,35,140,0,142
IDAHO,2016,35,140,1,158
ILLINOIS,2016,35,140,29,1300
INDIANA,2016,35,140,71,9794
IOWA,2016,35,140,10,740
KANSAS,2016,35,140,2,1446
KENTUCKY,2016,35,140,150,10079
LOUISIANA,2016,35,140,328,11281
MAINE,2016,35,140,1,333
MARYLAND,2016,35,140,108,7440
MASSACHUSETTS,2016,35,140,55,3574
MICHIGAN,2016,35,140,81,14066
MINNESOTA,2016,35,140,0,398
MISSISSIPPI,2016,35,140,0,5149
MISSOURI,2016,35,140,196,14377
MONTANA,2016,35,140,10,1144
NEBRASKA,2016,35,140,18,1936
NEVADA,2016,35,140,0,851
NEW HAMPSHIRE,2016,35,140,12,407
NEW JERSEY,2016,35,140,57,6071
NEW MEXICO,2016,35,140,3,1242
NEW YORK,2016,35,140,195,21154
NORTH CAROLINA,2016,35,140,19,27437
NORTH DAKOTA,2016,35,140,0,74
OHIO,2016,35,140,0,11387
OKLAHOMA,2016,35,140,14,2107
OREGON,2016,35,140,89,7450
PENNSYLVANIA,2016,35,140,230,26745
RHODE ISLAND,2016,35,140,0,444
SOUTH CAROLINA,2016,35,140,140,20355
SOUTH DAKOTA,2016,35,140,0,51
TENNESSEE,2016,35,140,81,6794
TEXAS,2016,35,140,850,54534
UTAH,2016,35,140,30,1926
VERMONT,2016,35,140,0,94
VIRGINIA,2016,35,140,186,23092
WASHINGTON,2016,35,140,119,13275
WEST VIRGINIA,2016,35,140,13,1202
WISCONSIN,2016,35,140,85,8131
WYOMING,2016,35,140,0,11
ALABAMA,2016,36,141,0,3978
ALASKA,2016,36,141,0,653
ARIZONA,2016,36,141,117,8802
ARKANSAS,2016,36,141,23,9218
CALIFORNIA,2016,36,141,498,51706
COLORADO,2016,36,141,0,6830
CONNECTICUT,2016,36,141,19,2427
DELAWARE,2016,36,141,38,3636
FLORIDA,2016,36,141,213,30663
GEORGIA,2016,36,141,83,21022
HAWAII,2016,36,141,0,142
IDAHO,2016,36,141,8,166
ILLINOIS,2016,36,141,18,1318
INDIANA,2016,36,141,85,9879
IOWA,2016,36,141,8,748
KANSAS,2016,36,141,23,1469
KENTUCKY,2016,36,141,114,10193
LOUISIANA,2016,36,141,175,11456
MAINE,2016,36,141,1,334
MARYLAND,2016,36,141,101,7541
MASSACHUSETTS,2016,36,141,56,3630
MICHIGAN,2016,36,141,113,14179
MINNESOTA,2016,36,141,1,399
MISSISSIPPI,2016,36,141,52,5201
MISSOURI,2016,36,141,191,14568
MONTANA,2016,36,141,14,1158
NEBRASKA,2016,36,141,31,1967
NEVADA,2016,36,141,18,869
NEW HAMPSHIRE,2016,36,141,9,416
NEW JERSEY,2016,36,141,41,6112
NEW MEXICO,2016,36,141,33,1275
NEW YORK,2016,36,141,223,21377
NORTH CAROLINA,2016,36,141,0,27437
NORTH DAKOTA,2016,36,141,1,75
OHIO,2016,36,141,0,11387
OKLAHOMA,2016,36,141,15,2122
OREGON,2016,36,141,103,7553
PENNSYLVANIA,2016,36,141,146,26891
RHODE ISLAND,2016,36,141,0,444
SOUTH CAROLINA,2016,36,141,153,20508
SOUTH DAKOTA,2016,36,141,0,51
TENNESSEE,2016,36,141,82,6876
TEXAS,2016,36,141,791,55325
UTAH,2016,36,141,21,1947
VERMONT,2016,36,141,0,94
VIRGINIA,2016,36,141,230,23322
WASHINGTON,2016,36,141,115,13390
WEST VIRGINIA,2016,36,141,19,1221
WISCONSIN,2016,36,141,52,8183
WYOMING,2016,36,141,0,11
ALABAMA,2016,37,142,0,3978
ALASKA,2016,37,142,4,657
ARIZONA,2016,37,142,139,8941
ARKANSAS,2016,37,142,90,9308
CALIFORNIA,2016,37,142,598,52304
COLORADO,2016,37,142,138,6968
CONNECTICUT,2016,37,142,36,2463
DELAWARE,2016,37,142,38,3674
FLORIDA,2016,37,142,230,30893
GEORGIA,2016,37,142,145,21167
HAWAII,2016,37,142,0,142
IDAHO,2016,37,142,0,166
ILLINOIS,2016,37,142,16,1334
INDIANA,2016,37,142,43,9922
IOWA,2016,37,142,6,754
KANSAS,2016,37,142,0,1469
KENTUCKY,2016,37,142,133,10326
LOUISIANA,2016,37,142,267,11723
MAINE,2016,37,142,1,335
MARYLAND,2016,37,142,97,7638
MASSACHUSETTS,2016,37,142,51,3681
MICHIGAN,2016,37,142,140,14319
MINNESOTA,2016,37,142,2,401
MISSISSIPPI,2016,37,142,91,5292
MISSOURI,2016,37,142,203,14771
MONTANA,2016,37,142,18,1176
NEBRASKA,2016,37,142,16,1983
NEVADA,2016,37,142,3,872
NEW HAMPSHIRE,2016,37,142,46,462
NEW JERSEY,2016,37,142,53,6165
NEW MEXICO,2016,37,142,6,1281
NEW YORK,2016,37,142,217,21594
NORTH CAROLINA,2016,37,142,0,27437
NORTH DAKOTA,2016,37,142,3,78
OHIO,2016,37,142,0,11387
OKLAHOMA,2016,37,142,20,2142
OREGON,2016,37,142,104,7657
PENNSYLVANIA,2016,37,142,222,27113
RHODE ISLAND,2016,37,142,0,444
SOUTH CAROLINA,2016,37,142,154,20662
SOUTH DAKOTA,2016,37,142,0,51
TENNESSEE,2016,37,142,94,6970
TEXAS,2016,37,142,836,56161
UTAH,2016,37,142,38,1985
VERMONT,2016,37,142,0,94
VIRGINIA,2016,37,142,309,23631
WASHINGTON,2016,37,142,125,13515
WEST VIRGINIA,2016,37,142,0,1221
WISCONSIN,2016,37,142,91,8274
WYOMING,2016,37,142,0,11
ALABAMA,2016,38,143,0,3978
ALASKA,2016,38,143,0,657
ARIZONA,2016,38,143,103,9044
ARKANSAS,2016,38,143,0,9308
CALIFORNIA,2016,38,143,444,52748
COLORADO,2016,38,143,108,7076
CONNECTICUT,2016,38,143,29,2492
DELAWARE,2016,38,143,50,3724
FLORIDA,2016,38,143,270,31163
GEORGIA,2016,38,143,118,21285
HAWAII,2016,38,143,0,142
IDAHO,2016,38,143,12,178
ILLINOIS,2016,38,143,15,1349
INDIANA,2016,38,143,88,10010
IOWA,2016,38,143,10,764
KANSAS,2016,38,143,28,1497
KENTUCKY,2016,38,143,196,10522
LOUISIANA,2016,38,143,209,11932
MAINE,2016,38,143,0,335
MARYLAND,2016,38,143,121,7759
MASSACHUSETTS,2016,38,143,61,3742
MICHIGAN,2016,38,143,178,14497
MINNESOTA,2016,38,143,0,401
MISSISSIPPI,2016,38,143,68,5360
MISSOURI,2016,38,143,186,14957
MONTANA,2016,38,143,26,1202
NEBRASKA,2016,38,143,20,2003
NEVADA,2016,38,143,18,890
NEW HAMPSHIRE,2016,38,143,5,467
NEW JERSEY,2016,38,143,51,6216
NEW MEXICO,2016,38,143,18,1299
NEW YORK,2016,38,143,227,21821
NORTH CAROLINA,2016,38,143,0,27437
NORTH DAKOTA,2016,38,143,0,78
OHIO,2016,38,143,173,11560
OKLAHOMA,2016,38,143,18,2160
OREGON,2016,38,143,112,7769
